t_pc,t_sensor,sample_idx,m0_x,m0_y,m0_z,m1_x,m1_y,m1_z,m2_x,m2_y,m2_z,m3_x,m3_y,m3_z,m4_x,m4_y,m4_z
18516.909944738,1775742713.7395804,55481,77.4000015258789,-32.25,-1439.657958984375,365.5500183105469,-826.800048828125,-1411.10205078125,-799.800048828125,403.3500061035156,-1220.64794921875,-84.1500015258789,-111.75000762939453,-1335.35595703125,64.5,226.0500030517578,-1283.3260498046875
18516.912060447,1775742713.7417033,55482,71.70000457763672,-34.35000228881836,-1436.9959716796875,355.6500244140625,-827.7000122070312,-1417.635986328125,-797.8500366210938,402.45001220703125,-1224.761962890625,-81.60000610351562,-110.55000305175781,-1334.6300048828125,63.000003814697266,229.95001220703125,-1294.4580078125
18516.914248229,1775742713.7438405,55483,70.05000305175781,-28.950000762939453,-1436.511962890625,359.1000061035156,-822.1500244140625,-1407.4720458984375,-796.3500366210938,405.45001220703125,-1227.4239501953125,-84.30000305175781,-103.05000305175781,-1327.85400390625,72.45000457763672,230.85000610351562,-1286.9559326171875
18516.916386156,1775742713.7459826,55484,78.75,-32.85000228881836,-1431.6719970703125,363.6000061035156,-824.7000122070312,-1410.134033203125,-790.800048828125,408.6000061035156,-1223.7939453125,-82.95000457763672,-114.30000305175781,-1321.56201171875,63.900001525878906,228.3000030517578,-1290.10205078125
18516.918511201,1775742713.748127,55485,76.35000610351562,-36.30000305175781,-1432.8819580078125,364.3500061035156,-823.6500244140625,-1414.73193359375,-795.0000610351562,407.1000061035156,-1220.406005859375,-83.70000457763672,-109.50000762939453,-1323.739990234375,69.75,227.85000610351562,-1290.10205078125
18516.920566913,1775742713.7502027,55486,69.45000457763672,-32.85000228881836,-1437.47998046875,364.3500061035156,-825.0000610351562,-1417.635986328125,-791.7000122070312,409.3500061035156,-1220.406005859375,-74.85000610351562,-106.35000610351562,-1330.7579345703125,62.250003814697266,233.70001220703125,-1281.14794921875
18516.922686053,1775742713.7523277,55487,76.20000457763672,-33.60000228881836,-1438.447998046875,359.25,-829.800048828125,-1415.2159423828125,-795.9000244140625,402.1500244140625,-1218.7120361328125,-77.85000610351562,-109.6500015258789,-1329.7900390625,62.10000228881836,229.50001525878906,-1290.10205078125
18516.924792006,1775742713.754434,55488,73.95000457763672,-37.95000076293945,-1433.365966796875,366.3000183105469,-826.3500366210938,-1421.75,-792.6000366210938,405.0000305175781,-1226.4559326171875,-85.6500015258789,-108.00000762939453,-1323.2559814453125,64.6500015258789,230.5500030517578,-1292.280029296875
18516.926934887,1775742713.756576,55489,67.95000457763672,-31.500001907348633,-1442.0780029296875,365.1000061035156,-830.1000366210938,-1415.9420166015625,-793.5000610351562,405.7500305175781,-1224.761962890625,-84.1500015258789,-103.20000457763672,-1320.593994140625,65.70000457763672,231.15000915527344,-1292.280029296875
18516.929062141,1775742713.7587051,55490,66.9000015258789,-39.60000228881836,-1434.5760498046875,365.5500183105469,-825.300048828125,-1414.248046875,-795.1500244140625,413.70001220703125,-1218.9539794921875,-80.4000015258789,-110.70000457763672,-1328.5799560546875,66.45000457763672,229.20001220703125,-1291.0699462890625
18516.931272141,1775742713.7608387,55491,79.05000305175781,-29.400001525878906,-1436.511962890625,361.0500183105469,-831.4500122070312,-1414.489990234375,-801.300048828125,399.9000244140625,-1220.406005859375,-77.70000457763672,-111.45000457763672,-1330.5159912109375,66.60000610351562,228.90000915527344,-1286.4720458984375
18516.933378264,1775742713.7629817,55492,77.4000015258789,-31.950000762939453,-1434.092041015625,359.8500061035156,-816.300048828125,-1416.9100341796875,-795.7500610351562,401.8500061035156,-1218.9539794921875,-84.0,-107.4000015258789,-1326.885986328125,67.80000305175781,230.85000610351562,-1291.31201171875
18516.935495214,1775742713.7651248,55493,71.55000305175781,-33.45000076293945,-1435.7860107421875,362.1000061035156,-823.050048828125,-1410.6180419921875,-792.1500244140625,403.0500183105469,-1227.1820068359375,-86.10000610351562,-108.75000762939453,-1329.7900390625,68.70000457763672,222.3000030517578,-1285.7459716796875
18516.937606757,1775742713.767247,55494,70.35000610351562,-35.55000305175781,-1431.9139404296875,364.3500061035156,-825.9000244140625,-1416.1839599609375,-801.0000610351562,408.3000183105469,-1221.8580322265625,-82.5,-105.75000762939453,-1325.1920166015625,64.05000305175781,228.60000610351562,-1284.2939453125
18516.939764672,1775742713.7693918,55495,71.70000457763672,-33.75,-1430.4620361328125,365.1000061035156,-829.5000610351562,-1417.39404296875,-796.5000610351562,400.3500061035156,-1225.2459716796875,-81.1500015258789,-105.1500015258789,-1324.2239990234375,61.650001525878906,227.85000610351562,-1289.8599853515625
18516.941871969,1775742713.771516,55496,76.5,-38.70000076293945,-1437.9639892578125,361.8000183105469,-825.0000610351562,-1414.9739990234375,-794.7000122070312,404.2500305175781,-1220.1639404296875,-78.9000015258789,-111.00000762939453,-1328.5799560546875,67.6500015258789,232.65000915527344,-1293.73193359375
18516.943976066,1775742713.773622,55497,68.55000305175781,-36.60000228881836,-1439.416015625,364.8000183105469,-827.1000366210938,-1419.0880126953125,-796.050048828125,406.6500244140625,-1219.43798828125,-81.0,-109.50000762939453,-1325.91796875,64.20000457763672,232.35000610351562,-1284.5360107421875
18516.946102247,1775742713.7757468,55498,73.35000610351562,-34.35000228881836,-1434.8179931640625,368.5500183105469,-831.300048828125,-1417.635986328125,-800.8500366210938,410.8500061035156,-1231.780029296875,-80.55000305175781,-106.50000762939453,-1320.593994140625,67.5,226.50001525878906,-1277.5179443359375
18516.948264052,1775742713.7778735,55499,74.85000610351562,-31.200000762939453,-1435.7860107421875,366.3000183105469,-824.550048828125,-1413.52197265625,-796.050048828125,413.8500061035156,-1220.406005859375,-92.25,-111.30000305175781,-1329.5479736328125,61.80000305175781,227.25001525878906,-1282.842041015625
18516.950340512,1775742713.7799795,55500,76.05000305175781,-28.80000114440918,-1442.803955078125,372.45001220703125,-825.6000366210938,-1410.8599853515625,-792.300048828125,410.1000061035156,-1216.050048828125,-77.25,-112.20000457763672,-1327.3699951171875,70.95000457763672,223.65000915527344,-1288.407958984375
18516.952520407,1775742713.782153,55501,76.20000457763672,-33.900001525878906,-1451.7579345703125,360.6000061035156,-824.4000244140625,-1414.73193359375,-798.9000244140625,405.7500305175781,-1219.6800537109375,-84.9000015258789,-111.30000305175781,-1323.498046875,70.80000305175781,227.25001525878906,-1291.31201171875
18516.954576353,1775742713.7842214,55502,73.20000457763672,-30.450000762939453,-1444.498046875,360.3000183105469,-832.050048828125,-1419.81396484375,-793.2000122070312,404.4000244140625,-1220.1639404296875,-81.9000015258789,-110.70000457763672,-1325.676025390625,67.95000457763672,232.0500030517578,-1285.261962890625
18516.956714014,1775742713.7863555,55503,74.85000610351562,-33.75,-1432.6400146484375,363.6000061035156,-826.050048828125,-1415.699951171875,-789.7500610351562,403.6500244140625,-1210.968017578125,-86.25,-113.70000457763672,-1329.3060302734375,64.80000305175781,224.85000610351562,-1287.197998046875
18516.958839591,1775742713.7884874,55504,78.1500015258789,-34.95000076293945,-1440.1419677734375,364.0500183105469,-826.800048828125,-1416.1839599609375,-795.7500610351562,404.1000061035156,-1221.8580322265625,-78.0,-108.30000305175781,-1332.93603515625,65.10000610351562,224.70001220703125,-1286.4720458984375
18516.960971628,1775742713.7906144,55505,68.55000305175781,-36.900001525878906,-1430.946044921875,368.8500061035156,-828.6000366210938,-1419.81396484375,-795.6000366210938,409.0500183105469,-1221.615966796875,-82.20000457763672,-105.45000457763672,-1326.64404296875,67.80000305175781,228.3000030517578,-1290.343994140625
18516.963084588,1775742713.7927268,55506,75.60000610351562,-39.900001525878906,-1443.2879638671875,364.5,-826.3500366210938,-1419.3299560546875,-789.7500610351562,400.20001220703125,-1215.08203125,-84.30000305175781,-109.50000762939453,-1334.14599609375,62.10000228881836,226.65000915527344,-1290.8280029296875
18516.96518449,1775742713.794827,55507,72.9000015258789,-33.30000305175781,-1441.1099853515625,364.3500061035156,-822.1500244140625,-1408.9239501953125,-796.3500366210938,405.3000183105469,-1228.8759765625,-81.1500015258789,-112.80000305175781,-1328.3380126953125,63.150001525878906,226.20001220703125,-1289.3759765625
18516.967340429,1775742713.7969794,55508,80.70000457763672,-36.75,-1426.83203125,364.95001220703125,-830.1000366210938,-1407.22998046875,-799.5000610351562,402.1500244140625,-1222.0999755859375,-82.05000305175781,-110.85000610351562,-1324.7080078125,64.95000457763672,230.25001525878906,-1284.5360107421875
18516.969534379,1775742713.799158,55509,76.5,-33.45000076293945,-1435.7860107421875,365.25,-826.9500122070312,-1424.89599609375,-799.9500122070312,401.5500183105469,-1221.8580322265625,-84.45000457763672,-108.45000457763672,-1320.593994140625,57.60000228881836,233.70001220703125,-1288.8919677734375
18516.971606793,1775742713.8012464,55510,69.30000305175781,-35.85000228881836,-1431.429931640625,366.75,-825.9000244140625,-1415.2159423828125,-800.8500366210938,404.8500061035156,-1212.177978515625,-81.75,-109.95000457763672,-1322.530029296875,65.25,231.3000030517578,-1292.280029296875
18516.973725581,1775742713.8033721,55511,71.25,-37.20000076293945,-1438.447998046875,360.45001220703125,-823.800048828125,-1422.4759521484375,-790.5000610351562,400.8000183105469,-1221.615966796875,-82.6500015258789,-106.80000305175781,-1327.1280517578125,69.60000610351562,226.35000610351562,-1283.5679931640625
18516.975865723,1775742713.8055153,55512,75.0,-37.35000228881836,-1444.98193359375,363.75,-825.6000366210938,-1421.991943359375,-802.050048828125,411.9000244140625,-1217.260009765625,-90.60000610351562,-109.35000610351562,-1331.0,56.85000228881836,228.3000030517578,-1291.0699462890625
18516.977981455,1775742713.8076146,55513,70.6500015258789,-31.80000114440918,-1429.4940185546875,360.3000183105469,-823.9500122070312,-1420.0560302734375,-800.550048828125,408.45001220703125,-1223.7939453125,-82.5,-109.95000457763672,-1336.08203125,63.45000076293945,225.45001220703125,-1291.31201171875
18516.980134289,1775742713.8097715,55514,73.80000305175781,-27.900001525878906,-1431.18798828125,358.5,-824.2500610351562,-1418.3619384765625,-796.050048828125,409.20001220703125,-1220.1639404296875,-81.0,-115.80000305175781,-1317.2059326171875,65.25,228.15000915527344,-1285.988037109375
18516.982287596,1775742713.8119297,55515,72.30000305175781,-33.45000076293945,-1433.8499755859375,367.20001220703125,-823.3500366210938,-1413.280029296875,-793.5000610351562,403.20001220703125,-1225.0040283203125,-81.0,-107.25000762939453,-1333.6619873046875,63.000003814697266,233.5500030517578,-1282.3580322265625
18516.984373783,1775742713.8140147,55516,75.1500015258789,-36.60000228881836,-1439.9000244140625,362.8500061035156,-825.6000366210938,-1414.73193359375,-797.7000122070312,403.3500061035156,-1217.7440185546875,-79.5,-108.45000457763672,-1326.885986328125,61.95000076293945,226.50001525878906,-1284.5360107421875
18516.986496916,1775742713.8161259,55517,76.80000305175781,-34.5,-1437.7220458984375,368.5500183105469,-822.0000610351562,-1414.248046875,-793.800048828125,401.8500061035156,-1220.8900146484375,-84.9000015258789,-109.50000762939453,-1330.5159912109375,64.80000305175781,234.15000915527344,-1291.553955078125
18516.988602298,1775742713.818246,55518,74.4000015258789,-34.35000228881836,-1445.4659423828125,362.5500183105469,-824.8500366210938,-1410.6180419921875,-798.4500122070312,408.1500244140625,-1222.342041015625,-86.70000457763672,-115.05000305175781,-1325.91796875,61.650001525878906,224.85000610351562,-1286.22998046875
18516.990725587,1775742713.8203738,55519,73.35000610351562,-31.500001907348633,-1424.89599609375,365.5500183105469,-826.5000610351562,-1430.946044921875,-793.2000122070312,405.1500244140625,-1216.2919921875,-86.25,-107.55000305175781,-1325.91796875,65.70000457763672,230.5500030517578,-1286.9559326171875
18516.992869971,1775742713.8225167,55520,78.0,-33.900001525878906,-1432.6400146484375,360.45001220703125,-824.4000244140625,-1426.83203125,-794.4000244140625,402.0000305175781,-1220.64794921875,-85.35000610351562,-109.20000457763672,-1336.08203125,63.30000305175781,224.40000915527344,-1282.5999755859375
18516.99499114,1775742713.824641,55521,72.30000305175781,-38.10000228881836,-1438.2059326171875,359.1000061035156,-825.7500610351562,-1416.1839599609375,-789.4500122070312,399.6000061035156,-1223.552001953125,-91.05000305175781,-105.9000015258789,-1324.949951171875,63.30000305175781,222.3000030517578,-1297.845947265625
18516.997061983,1775742713.8267035,55522,75.45000457763672,-31.350000381469727,-1439.657958984375,361.3500061035156,-824.550048828125,-1419.3299560546875,-798.6000366210938,405.0000305175781,-1217.9859619140625,-82.80000305175781,-110.25000762939453,-1323.98193359375,63.000003814697266,230.70001220703125,-1297.1199951171875
18516.999182874,1775742713.8288321,55523,81.75,-31.80000114440918,-1433.365966796875,358.20001220703125,-830.2500610351562,-1414.0059814453125,-803.1000366210938,401.8500061035156,-1227.4239501953125,-82.95000457763672,-111.60000610351562,-1328.3380126953125,66.60000610351562,229.50001525878906,-1288.407958984375
18517.001420454,1775742713.8309891,55524,71.70000457763672,-33.150001525878906,-1443.0460205078125,369.1500244140625,-827.1000366210938,-1422.9599609375,-791.8500366210938,404.2500305175781,-1232.748046875,-83.4000015258789,-108.1500015258789,-1332.4520263671875,65.4000015258789,225.3000030517578,-1284.5360107421875
18517.003488342,1775742713.8331277,55525,74.25,-36.0,-1442.0780029296875,361.0500183105469,-825.4500122070312,-1420.2979736328125,-792.6000366210938,404.1000061035156,-1229.3599853515625,-81.60000610351562,-109.05000305175781,-1326.64404296875,65.10000610351562,234.45001220703125,-1296.635986328125
18517.005606385,1775742713.8352485,55526,66.75,-32.70000076293945,-1438.68994140625,362.70001220703125,-830.2500610351562,-1414.248046875,-798.1500244140625,401.5500183105469,-1224.0360107421875,-80.55000305175781,-109.50000762939453,-1332.4520263671875,62.10000228881836,230.10000610351562,-1288.407958984375
18517.007724081,1775742713.8373733,55527,70.20000457763672,-33.900001525878906,-1438.447998046875,367.3500061035156,-831.0000610351562,-1421.75,-795.300048828125,403.95001220703125,-1223.3099365234375,-83.10000610351562,-111.75000762939453,-1330.7579345703125,63.30000305175781,232.0500030517578,-1287.6820068359375
18517.009913212,1775742713.8395514,55528,71.4000015258789,-32.55000305175781,-1444.498046875,365.5500183105469,-830.1000366210938,-1415.9420166015625,-790.6500244140625,399.45001220703125,-1221.615966796875,-80.10000610351562,-113.4000015258789,-1329.7900390625,63.150001525878906,231.60000610351562,-1284.7779541015625
18517.012022197,1775742713.8416584,55529,81.1500015258789,-39.75,-1436.9959716796875,359.8500061035156,-824.8500366210938,-1414.9739990234375,-796.800048828125,407.70001220703125,-1211.4520263671875,-85.05000305175781,-112.05000305175781,-1329.3060302734375,70.95000457763672,228.90000915527344,-1282.115966796875
18517.014063727,1775742713.8437054,55530,71.85000610351562,-34.650001525878906,-1439.657958984375,363.6000061035156,-822.9000244140625,-1419.81396484375,-791.2500610351562,407.1000061035156,-1215.323974609375,-85.05000305175781,-102.9000015258789,-1324.7080078125,67.5,226.8000030517578,-1285.7459716796875
18517.016201249,1775742713.8458316,55531,70.05000305175781,-31.05000114440918,-1442.56201171875,363.0,-830.1000366210938,-1410.6180419921875,-795.4500122070312,407.8500061035156,-1223.7939453125,-76.95000457763672,-109.35000610351562,-1324.949951171875,66.0,229.65000915527344,-1282.3580322265625
18517.018353612,1775742713.847979,55532,75.75,-31.500001907348633,-1434.092041015625,366.0,-827.4000244140625,-1417.8780517578125,-800.7000122070312,411.1500244140625,-1223.0679931640625,-78.9000015258789,-110.85000610351562,-1325.91796875,58.650001525878906,226.8000030517578,-1277.5179443359375
18517.020482232,1775742713.8501248,55533,74.25,-30.450000762939453,-1442.0780029296875,369.45001220703125,-826.9500122070312,-1421.0240478515625,-792.4500122070312,402.45001220703125,-1217.260009765625,-76.80000305175781,-105.00000762939453,-1337.050048828125,66.75,230.25001525878906,-1291.0699462890625
18517.022602337,1775742713.8522456,55534,75.0,-36.75,-1441.593994140625,363.6000061035156,-822.9000244140625,-1417.1519775390625,-795.300048828125,400.0500183105469,-1217.9859619140625,-83.10000610351562,-103.05000305175781,-1321.3199462890625,65.4000015258789,232.8000030517578,-1283.3260498046875
18517.024683933,1775742713.8543272,55535,76.6500015258789,-31.500001907348633,-1444.0140380859375,367.8000183105469,-825.4500122070312,-1419.0880126953125,-798.0000610351562,400.3500061035156,-1226.4559326171875,-79.95000457763672,-107.70000457763672,-1333.6619873046875,61.650001525878906,232.35000610351562,-1285.988037109375
18517.02682076,1775742713.8564665,55536,78.9000015258789,-39.30000305175781,-1437.47998046875,365.5500183105469,-830.550048828125,-1419.572021484375,-795.6000366210938,404.2500305175781,-1217.7440185546875,-80.55000305175781,-110.70000457763672,-1327.6119384765625,66.60000610351562,228.00001525878906,-1291.553955078125
18517.028935211,1775742713.8585815,55537,75.30000305175781,-33.0,-1440.6259765625,366.75,-821.7000122070312,-1423.68603515625,-798.1500244140625,399.6000061035156,-1218.9539794921875,-83.4000015258789,-108.60000610351562,-1328.5799560546875,63.900001525878906,226.35000610351562,-1296.8780517578125
18517.031060602,1775742713.8607035,55538,69.60000610351562,-34.80000305175781,-1426.3480224609375,364.5,-829.050048828125,-1415.4580078125,-795.6000366210938,407.5500183105469,-1218.469970703125,-81.9000015258789,-108.45000457763672,-1329.5479736328125,63.45000076293945,230.5500030517578,-1295.426025390625
18517.033205524,1775742713.8628492,55539,77.55000305175781,-31.80000114440918,-1441.593994140625,366.75,-824.7000122070312,-1419.0880126953125,-797.8500366210938,406.5000305175781,-1209.031982421875,-79.95000457763672,-108.1500015258789,-1328.5799560546875,60.45000076293945,223.8000030517578,-1282.115966796875
18517.035354976,1775742713.8649807,55540,76.95000457763672,-31.200000762939453,-1446.1920166015625,362.5500183105469,-825.9000244140625,-1414.73193359375,-793.9500122070312,402.9000244140625,-1218.22802734375,-89.85000610351562,-107.4000015258789,-1333.904052734375,68.4000015258789,225.60000610351562,-1281.14794921875
18517.037481823,1775742713.8671248,55541,73.6500015258789,-33.30000305175781,-1436.7540283203125,367.0500183105469,-830.2500610351562,-1419.0880126953125,-795.7500610351562,402.7500305175781,-1227.907958984375,-89.70000457763672,-110.85000610351562,-1332.93603515625,65.55000305175781,230.70001220703125,-1294.699951171875
18517.039596882,1775742713.8692462,55542,70.95000457763672,-35.10000228881836,-1443.2879638671875,368.1000061035156,-825.9000244140625,-1414.9739990234375,-797.550048828125,403.3500061035156,-1223.552001953125,-84.30000305175781,-109.20000457763672,-1322.77197265625,66.30000305175781,233.10000610351562,-1290.343994140625
18517.041728703,1775742713.8713727,55543,73.5,-32.25,-1432.156005859375,361.5,-825.1500244140625,-1418.845947265625,-800.550048828125,403.6500244140625,-1214.8399658203125,-79.95000457763672,-107.55000305175781,-1328.822021484375,62.70000076293945,231.45001220703125,-1292.280029296875
18517.043871964,1775742713.8735173,55544,69.1500015258789,-35.10000228881836,-1438.447998046875,365.1000061035156,-828.1500244140625,-1417.39404296875,-797.1000366210938,405.6000061035156,-1218.7120361328125,-84.1500015258789,-107.25000762939453,-1323.98193359375,65.55000305175781,233.85000610351562,-1288.407958984375
18517.045998098,1775742713.8756306,55545,74.4000015258789,-36.0,-1443.0460205078125,358.95001220703125,-828.7500610351562,-1407.9559326171875,-793.5000610351562,406.5000305175781,-1220.1639404296875,-80.10000610351562,-104.70000457763672,-1326.4019775390625,64.80000305175781,228.00001525878906,-1285.7459716796875
18517.048063372,1775742713.877705,55546,73.35000610351562,-39.0,-1438.9320068359375,364.5,-825.0000610351562,-1419.81396484375,-799.5000610351562,401.8500061035156,-1220.64794921875,-79.95000457763672,-111.30000305175781,-1325.676025390625,65.4000015258789,232.0500030517578,-1293.73193359375
18517.050209481,1775742713.8798466,55547,77.70000457763672,-31.650001525878906,-1436.27001953125,366.0,-825.1500244140625,-1411.10205078125,-790.5000610351562,401.5500183105469,-1223.7939453125,-80.25,-109.35000610351562,-1330.2740478515625,60.750003814697266,230.5500030517578,-1287.6820068359375
18517.052382121,1775742713.8820114,55548,71.25,-32.400001525878906,-1437.238037109375,360.0,-823.800048828125,-1419.0880126953125,-789.0000610351562,403.6500244140625,-1217.9859619140625,-78.75,-106.20000457763672,-1325.676025390625,64.6500015258789,231.60000610351562,-1285.5040283203125
18517.054516346,1775742713.884163,55549,72.9000015258789,-35.10000228881836,-1440.6259765625,359.5500183105469,-827.4000244140625,-1421.5079345703125,-792.7500610351562,405.0000305175781,-1215.8079833984375,-79.5,-103.80000305175781,-1328.095947265625,65.70000457763672,229.65000915527344,-1292.280029296875
18517.056634717,1775742713.8862789,55550,78.60000610351562,-27.000001907348633,-1448.6119384765625,363.0,-824.8500366210938,-1420.2979736328125,-793.5000610351562,407.2500305175781,-1226.2139892578125,-79.5,-110.55000305175781,-1337.050048828125,61.500003814697266,231.15000915527344,-1293.489990234375
18517.058747564,1775742713.8883965,55551,75.0,-35.70000076293945,-1436.0279541015625,366.45001220703125,-826.9500122070312,-1418.60400390625,-795.0000610351562,406.0500183105469,-1232.5059814453125,-81.45000457763672,-104.4000015258789,-1331.0,57.30000305175781,232.50001525878906,-1287.6820068359375
18517.060890143,1775742713.8905382,55552,69.0,-34.05000305175781,-1438.447998046875,357.9000244140625,-823.9500122070312,-1408.9239501953125,-793.050048828125,406.0500183105469,-1222.583984375,-84.9000015258789,-111.9000015258789,-1330.031982421875,61.95000076293945,235.95001220703125,-1288.166015625
18517.062980346,1775742713.8926237,55553,72.1500015258789,-34.35000228881836,-1444.98193359375,367.0500183105469,-829.050048828125,-1418.845947265625,-803.7000122070312,406.5000305175781,-1221.1319580078125,-88.5,-109.95000457763672,-1324.2239990234375,60.750003814697266,227.40000915527344,-1279.2120361328125
18517.065101596,1775742713.8947482,55554,71.4000015258789,-30.150001525878906,-1435.7860107421875,364.5,-825.1500244140625,-1407.22998046875,-796.050048828125,404.5500183105469,-1226.93994140625,-81.0,-108.00000762939453,-1335.5980224609375,65.10000610351562,228.3000030517578,-1279.4539794921875
18517.067242252,1775742713.896877,55555,69.60000610351562,-32.10000228881836,-1442.0780029296875,364.8000183105469,-827.7000122070312,-1413.280029296875,-795.300048828125,405.1500244140625,-1220.64794921875,-84.60000610351562,-114.30000305175781,-1332.2099609375,64.5,231.3000030517578,-1289.6180419921875
18517.069380098,1775742713.8990004,55556,73.20000457763672,-34.95000076293945,-1434.333984375,363.75,-825.4500122070312,-1418.845947265625,-792.6000366210938,403.6500244140625,-1218.9539794921875,-82.6500015258789,-103.6500015258789,-1323.498046875,65.25,228.60000610351562,-1283.8099365234375
18517.071486056,1775742713.9011257,55557,71.25,-36.0,-1433.365966796875,366.1500244140625,-823.9500122070312,-1415.699951171875,-799.800048828125,406.3500061035156,-1227.4239501953125,-79.95000457763672,-108.75000762939453,-1337.050048828125,58.80000305175781,230.5500030517578,-1290.8280029296875
18517.073610368,1775742713.9032474,55558,73.5,-37.20000076293945,-1431.9139404296875,366.1500244140625,-828.9000244140625,-1411.8280029296875,-798.300048828125,403.8000183105469,-1231.2960205078125,-80.55000305175781,-111.45000457763672,-1330.5159912109375,66.60000610351562,229.95001220703125,-1293.0059814453125
18517.075726558,1775742713.9053738,55559,73.80000305175781,-31.05000114440918,-1439.416015625,364.95001220703125,-823.3500366210938,-1427.5579833984375,-796.6500244140625,409.5000305175781,-1223.0679931640625,-85.6500015258789,-108.45000457763672,-1329.3060302734375,66.45000457763672,228.3000030517578,-1287.9239501953125
18517.077872628,1775742713.907518,55560,70.5,-33.0,-1445.949951171875,367.0500183105469,-832.5000610351562,-1414.489990234375,-793.2000122070312,403.20001220703125,-1228.1500244140625,-82.20000457763672,-104.25000762939453,-1324.7080078125,63.60000228881836,224.40000915527344,-1287.9239501953125
18517.079975567,1775742713.9096177,55561,70.05000305175781,-36.150001525878906,-1431.429931640625,370.5,-825.9000244140625,-1405.7779541015625,-795.6000366210938,400.0500183105469,-1216.050048828125,-82.20000457763672,-108.30000305175781,-1331.4840087890625,67.80000305175781,222.90000915527344,-1294.699951171875
18517.082108691,1775742713.9117491,55562,72.1500015258789,-33.150001525878906,-1433.365966796875,366.0,-823.6500244140625,-1409.407958984375,-796.800048828125,400.3500061035156,-1222.342041015625,-81.0,-105.9000015258789,-1327.3699951171875,68.10000610351562,226.20001220703125,-1282.842041015625
18517.084266917,1775742713.9138763,55563,71.4000015258789,-36.150001525878906,-1441.8359375,370.3500061035156,-824.550048828125,-1412.553955078125,-799.9500122070312,401.8500061035156,-1228.8759765625,-78.0,-106.50000762939453,-1336.08203125,58.650001525878906,233.25001525878906,-1281.6319580078125
18517.086384783,1775742713.9160056,55564,71.10000610351562,-32.70000076293945,-1440.1419677734375,362.5500183105469,-826.5000610351562,-1409.8919677734375,-801.0000610351562,408.7500305175781,-1215.08203125,-80.10000610351562,-115.6500015258789,-1328.5799560546875,67.05000305175781,228.60000610351562,-1289.8599853515625
