t_pc,t_sensor,sample_idx,m0_x,m0_y,m0_z,m1_x,m1_y,m1_z,m2_x,m2_y,m2_z,m3_x,m3_y,m3_z,m4_x,m4_y,m4_z
15658.881153484,1776084870.5166929,37261,107.55000305175781,-69.1500015258789,-1451.7579345703125,442.6500244140625,-863.550048828125,-1472.3280029296875,-738.1500244140625,439.3500061035156,-1208.06396484375,-150.0,-66.1500015258789,-1345.761962890625,51.30000305175781,231.00001525878906,-1315.511962890625
15658.883277833,1776084870.5188186,37262,102.1500015258789,-70.5,-1458.050048828125,441.9000244140625,-864.4500122070312,-1472.3280029296875,-740.8500366210938,442.3500061035156,-1197.657958984375,-148.20001220703125,-61.650001525878906,-1342.1319580078125,46.650001525878906,232.95001220703125,-1309.7039794921875
15658.885429426,1776084870.5209684,37263,104.70000457763672,-70.20000457763672,-1455.6300048828125,440.4000244140625,-860.4000244140625,-1467.488037109375,-746.4000244140625,438.9000244140625,-1190.39794921875,-156.3000030517578,-70.05000305175781,-1340.196044921875,51.000003814697266,230.10000610351562,-1306.5579833984375
15658.887584052,1776084870.5231256,37264,105.1500015258789,-64.35000610351562,-1462.64794921875,444.3000183105469,-861.4500122070312,-1468.4559326171875,-741.75,441.0000305175781,-1192.5760498046875,-148.8000030517578,-72.0,-1348.1820068359375,48.750003814697266,228.60000610351562,-1300.0240478515625
15658.889658126,1776084870.525199,37265,104.85000610351562,-73.5,-1453.2099609375,439.95001220703125,-857.7000122070312,-1470.1500244140625,-739.5,444.9000244140625,-1200.803955078125,-156.0,-60.45000076293945,-1346.488037109375,47.10000228881836,231.90000915527344,-1312.6080322265625
15658.891789491,1776084870.5273259,37266,105.45000457763672,-77.25,-1452.7259521484375,447.6000061035156,-861.0000610351562,-1468.4559326171875,-737.550048828125,443.5500183105469,-1202.739990234375,-155.25,-68.25,-1350.60205078125,46.35000228881836,228.45001220703125,-1306.5579833984375
15658.893935569,1776084870.529476,37267,106.20000457763672,-69.9000015258789,-1449.822021484375,438.45001220703125,-860.8500366210938,-1461.9219970703125,-736.5,443.5500183105469,-1194.27001953125,-156.75,-57.60000228881836,-1341.64794921875,46.95000076293945,230.70001220703125,-1303.654052734375
15658.896016144,1776084870.5315392,37268,106.05000305175781,-73.6500015258789,-1458.7760009765625,443.70001220703125,-865.6500244140625,-1467.72998046875,-737.550048828125,438.9000244140625,-1208.7900390625,-154.20001220703125,-60.750003814697266,-1347.697998046875,51.150001525878906,233.70001220703125,-1298.572021484375
15658.898122825,1776084870.5336626,37269,105.30000305175781,-76.80000305175781,-1453.93603515625,435.9000244140625,-864.7500610351562,-1464.583984375,-738.1500244140625,444.7500305175781,-1186.5260009765625,-152.70001220703125,-61.05000305175781,-1359.072021484375,51.750003814697266,223.8000030517578,-1313.8179931640625
15658.90024832,1776084870.535787,37270,105.9000015258789,-70.5,-1452.0,442.3500061035156,-861.7500610351562,-1464.342041015625,-739.9500122070312,442.0500183105469,-1192.8179931640625,-157.0500030517578,-62.10000228881836,-1357.3780517578125,49.650001525878906,228.3000030517578,-1300.0240478515625
15658.902397233,1776084870.5379372,37271,111.75000762939453,-70.5,-1452.968017578125,441.9000244140625,-854.7000122070312,-1473.5379638671875,-735.9000244140625,443.2500305175781,-1188.7039794921875,-159.3000030517578,-56.250003814697266,-1348.907958984375,59.400001525878906,226.50001525878906,-1311.156005859375
15658.904542491,1776084870.540083,37272,109.6500015258789,-72.1500015258789,-1454.904052734375,450.3000183105469,-860.8500366210938,-1465.3099365234375,-743.1000366210938,438.1500244140625,-1194.511962890625,-150.45001220703125,-65.4000015258789,-1345.52001953125,56.10000228881836,235.35000610351562,-1315.7540283203125
15658.90666574,1776084870.5422065,37273,106.80000305175781,-68.4000015258789,-1457.8079833984375,444.3000183105469,-856.800048828125,-1463.3740234375,-744.300048828125,436.95001220703125,-1189.4300537109375,-153.60000610351562,-59.10000228881836,-1350.843994140625,50.85000228881836,230.10000610351562,-1303.4119873046875
15658.908725343,1776084870.5442662,37274,106.50000762939453,-69.60000610351562,-1450.06396484375,436.8000183105469,-859.050048828125,-1467.2459716796875,-737.4000244140625,442.6500244140625,-1192.8179931640625,-144.75,-61.05000305175781,-1345.0360107421875,51.900001525878906,227.5500030517578,-1308.010009765625
15658.910918516,1776084870.546456,37275,106.95000457763672,-69.1500015258789,-1463.3740234375,441.9000244140625,-861.1500244140625,-1468.2139892578125,-743.7000122070312,445.5000305175781,-1195.238037109375,-154.5,-60.30000305175781,-1353.5059814453125,48.0,229.50001525878906,-1298.572021484375
15658.913031584,1776084870.5485675,37276,109.35000610351562,-72.0,-1455.387939453125,441.3000183105469,-862.3500366210938,-1463.8580322265625,-734.1000366210938,437.4000244140625,-1193.7860107421875,-152.70001220703125,-64.95000457763672,-1355.6839599609375,47.70000076293945,235.95001220703125,-1307.5260009765625
15658.915155904,1776084870.5506961,37277,107.10000610351562,-72.45000457763672,-1455.8719482421875,436.5000305175781,-866.550048828125,-1467.72998046875,-732.300048828125,441.7500305175781,-1194.0279541015625,-157.95001220703125,-53.400001525878906,-1356.4100341796875,44.25,230.10000610351562,-1299.0560302734375
15658.917281274,1776084870.5528202,37278,104.10000610351562,-74.85000610351562,-1462.406005859375,450.6000061035156,-863.550048828125,-1477.16796875,-732.4500122070312,438.3000183105469,-1205.885986328125,-150.3000030517578,-46.05000305175781,-1355.199951171875,42.75,229.8000030517578,-1309.7039794921875
15658.919407813,1776084870.554948,37279,107.10000610351562,-68.4000015258789,-1464.583984375,442.5000305175781,-856.2000122070312,-1467.488037109375,-732.6000366210938,436.5000305175781,-1184.3480224609375,-155.70001220703125,-60.45000076293945,-1357.3780517578125,44.25,229.50001525878906,-1308.97802734375
15658.921579354,1776084870.5571198,37280,109.50000762939453,-77.10000610351562,-1463.3740234375,439.95001220703125,-862.5000610351562,-1462.8900146484375,-738.4500122070312,434.4000244140625,-1188.219970703125,-153.60000610351562,-61.500003814697266,-1358.8299560546875,50.55000305175781,231.90000915527344,-1303.89599609375
15658.923699466,1776084870.5592382,37281,103.50000762939453,-70.95000457763672,-1444.2559814453125,441.45001220703125,-862.3500366210938,-1461.43798828125,-738.4500122070312,433.20001220703125,-1209.2740478515625,-150.45001220703125,-66.9000015258789,-1357.6199951171875,53.250003814697266,234.00001525878906,-1307.0419921875
15658.925807437,1776084870.5613468,37282,103.35000610351562,-65.25,-1460.22802734375,432.7500305175781,-858.9000244140625,-1467.488037109375,-737.25,433.20001220703125,-1188.7039794921875,-142.5,-55.500003814697266,-1353.5059814453125,49.80000305175781,231.3000030517578,-1306.800048828125
15658.92792397,1776084870.5634615,37283,105.60000610351562,-66.9000015258789,-1458.050048828125,434.2500305175781,-856.5000610351562,-1474.748046875,-745.6500244140625,430.20001220703125,-1196.447998046875,-134.10000610351562,-64.20000457763672,-1361.25,49.95000076293945,233.85000610351562,-1316.7220458984375
15658.930025184,1776084870.5655646,37284,99.9000015258789,-75.45000457763672,-1454.6619873046875,438.0000305175781,-867.0000610351562,-1471.3599853515625,-742.050048828125,437.1000061035156,-1200.56201171875,-136.8000030517578,-55.35000228881836,-1363.6700439453125,48.60000228881836,234.00001525878906,-1307.0419921875
15658.932157606,1776084870.5676963,37285,99.30000305175781,-66.30000305175781,-1454.904052734375,430.95001220703125,-864.6000366210938,-1470.634033203125,-740.8500366210938,426.0000305175781,-1206.3699951171875,-132.75,-58.05000305175781,-1357.135986328125,46.80000305175781,235.20001220703125,-1307.0419921875
15658.934299969,1776084870.5698402,37286,98.10000610351562,-72.30000305175781,-1457.8079833984375,426.7500305175781,-870.7500610351562,-1478.6199951171875,-737.4000244140625,428.2500305175781,-1200.3199462890625,-139.5,-58.80000305175781,-1360.0400390625,41.25,241.8000030517578,-1315.0279541015625
15658.93643111,1776084870.5719712,37287,100.95000457763672,-72.75,-1460.7120361328125,434.8500061035156,-865.3500366210938,-1472.81201171875,-735.75,424.0500183105469,-1200.56201171875,-127.80000305175781,-57.30000305175781,-1359.5560302734375,48.150001525878906,239.10000610351562,-1311.8819580078125
15658.938587579,1776084870.5741286,37288,97.20000457763672,-76.5,-1459.7440185546875,433.20001220703125,-861.6000366210938,-1468.697998046875,-732.4500122070312,427.8000183105469,-1202.0140380859375,-136.0500030517578,-58.650001525878906,-1362.218017578125,48.30000305175781,235.8000030517578,-1314.0599365234375
15658.940707026,1776084870.5762458,37289,94.6500015258789,-74.25,-1463.8580322265625,434.1000061035156,-863.8500366210938,-1470.8759765625,-733.6500244140625,427.8000183105469,-1201.77197265625,-136.5,-60.30000305175781,-1362.7020263671875,52.650001525878906,236.25001525878906,-1311.39794921875
15658.942754236,1776084870.5782912,37290,99.60000610351562,-69.9000015258789,-1462.64794921875,433.6500244140625,-859.5000610351562,-1475.7159423828125,-736.3500366210938,432.6000061035156,-1192.8179931640625,-135.75,-56.250003814697266,-1353.748046875,42.75,238.0500030517578,-1308.251953125
15658.944845082,1776084870.5803816,37291,97.50000762939453,-70.95000457763672,-1467.488037109375,435.9000244140625,-856.2000122070312,-1471.843994140625,-738.300048828125,429.3000183105469,-1203.7080078125,-139.65000915527344,-58.20000076293945,-1358.10400390625,52.80000305175781,236.40000915527344,-1315.7540283203125
15658.947019707,1776084870.5825562,37292,103.50000762939453,-70.20000457763672,-1459.9859619140625,441.3000183105469,-858.6000366210938,-1472.5699462890625,-739.800048828125,430.95001220703125,-1191.365966796875,-134.25,-61.05000305175781,-1365.8480224609375,54.900001525878906,232.8000030517578,-1304.137939453125
15658.9491552,1776084870.584666,37293,97.80000305175781,-79.5,-1457.8079833984375,438.9000244140625,-859.6500244140625,-1467.72998046875,-744.75,426.1500244140625,-1195.9639892578125,-139.5,-57.750003814697266,-1362.218017578125,49.05000305175781,239.70001220703125,-1303.89599609375
15658.951291279,1776084870.5868068,37294,100.05000305175781,-75.1500015258789,-1461.9219970703125,432.0000305175781,-863.1000366210938,-1473.2960205078125,-739.5,427.20001220703125,-1196.68994140625,-130.65000915527344,-60.150001525878906,-1360.7659912109375,51.45000076293945,234.75001525878906,-1315.27001953125
15658.953424164,1776084870.5889287,37295,97.50000762939453,-70.5,-1468.697998046875,431.70001220703125,-859.050048828125,-1466.52001953125,-738.6000366210938,433.0500183105469,-1200.0780029296875,-139.8000030517578,-50.10000228881836,-1361.0079345703125,45.0,232.0500030517578,-1306.073974609375
15658.955590113,1776084870.5910966,37296,98.10000610351562,-70.05000305175781,-1457.5660400390625,431.1000061035156,-861.6000366210938,-1475.4739990234375,-736.6500244140625,430.5000305175781,-1207.5799560546875,-135.0,-53.400001525878906,-1356.16796875,50.250003814697266,238.35000610351562,-1314.302001953125
15658.957651288,1776084870.593162,37297,97.6500015258789,-75.0,-1461.9219970703125,431.70001220703125,-864.0000610351562,-1478.135986328125,-733.2000122070312,429.1500244140625,-1193.7860107421875,-136.65000915527344,-58.35000228881836,-1364.8800048828125,47.25,232.8000030517578,-1311.6400146484375
15658.959781291,1776084870.5952923,37298,100.50000762939453,-76.6500015258789,-1462.8900146484375,437.70001220703125,-862.050048828125,-1472.0859375,-745.2000122070312,430.6500244140625,-1212.4200439453125,-141.75,-60.000003814697266,-1360.7659912109375,46.5,243.75001525878906,-1316.7220458984375
15658.96192478,1776084870.5974529,37299,97.35000610351562,-66.45000457763672,-1452.0,435.0000305175781,-859.3500366210938,-1474.2640380859375,-740.7000122070312,430.5000305175781,-1194.0279541015625,-140.25,-58.95000076293945,-1351.5699462890625,53.400001525878906,237.15000915527344,-1298.0880126953125
15658.964017923,1776084870.5995417,37300,102.9000015258789,-73.6500015258789,-1464.8260498046875,438.45001220703125,-852.6000366210938,-1465.7939453125,-739.050048828125,430.95001220703125,-1193.7860107421875,-135.0,-66.75,-1351.5699462890625,51.900001525878906,235.50001525878906,-1308.97802734375
15658.966147724,1776084870.6016889,37301,105.75000762939453,-70.5,-1454.177978515625,436.5000305175781,-853.050048828125,-1472.5699462890625,-741.0,435.45001220703125,-1195.7220458984375,-136.20001220703125,-63.45000076293945,-1374.5599365234375,54.30000305175781,243.00001525878906,-1314.0599365234375
15658.968259252,1776084870.6037893,37302,102.1500015258789,-64.95000457763672,-1448.3699951171875,433.95001220703125,-855.7500610351562,-1472.3280029296875,-740.550048828125,430.0500183105469,-1205.4019775390625,-135.60000610351562,-57.150001525878906,-1359.5560302734375,54.900001525878906,235.50001525878906,-1306.073974609375
